datetime,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,rain,snow,weather
datetime,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,rain,snow,weather
20241201,1733011200,1733005697,1733040859,1.0,1.0,1018,100,1.0,,75,700.0,1.03,310,0.0,0.0,Fog
20241201,1733014800,1733005697,1733040859,1.31,-0.32,1018,100,1.31,,75,2000.0,1.54,320,0.0,0.0,Mist
20241201,1733018400,1733005697,1733040859,3.91,3.91,1018,100,3.91,,75,3500.0,1.03,310,0.0,0.0,Mist
20241201,1733022000,1733005697,1733040859,5.18,4.04,1017,96,4.6,,97,,1.59,105,0.0,0.0,Clouds
20241201,1733025600,1733005697,1733040859,6.29,4.37,1017,81,3.27,,98,7000.0,2.57,110,0.46,0.0,Rain
20241201,1733029200,1733005697,1733040859,6.76,4.56,1016,81,3.73,,100,8000.0,3.09,140,0.0,0.0,Clouds
20241201,1733032800,1733005697,1733040859,7.14,5.02,1015,82,4.28,,75,9000.0,3.09,120,0.0,0.0,Mist
20241201,1733036400,1733005697,1733040859,7.5,5.45,1015,87,5.48,,100,8000.0,3.09,110,0.0,0.0,Clouds
20241201,1733040000,1733005697,1733040859,7.91,5.37,1015,87,5.88,,99,8000.0,4.12,120,0.0,0.0,Clouds
20241201,1733043600,1733005697,1733040859,7.35,6.58,1015,93,6.29,,66,8000.0,1.54,120,0.0,0.0,Clouds
20241201,1733047200,1733005697,1733040859,6.71,4.87,1015,93,5.66,,75,8000.0,2.57,110,0.0,0.0,Clouds
20241201,1733050800,1733005697,1733040859,7.2,5.09,1015,87,5.18,,75,8000.0,3.09,150,0.0,0.0,Clouds
20241201,1733054400,1733005697,1733040859,7.11,6.31,1015,100,7.11,,100,7000.0,1.54,170,0.0,0.0,Rain
20241201,1733058000,1733005697,1733040859,7.48,4.84,1015,100,7.48,,75,6000.0,4.12,110,0.0,0.0,Clouds
20241201,1733061600,1733005697,1733040859,6.49,4.61,1015,93,5.44,,40,5000.0,2.57,240,0.0,0.0,Mist
20241201,1733065200,1733092153,1733127248,6.07,3.94,1015,92,4.87,,37,,2.79,155,0.0,0.0,Clouds
20241201,1733068800,1733092153,1733127248,5.99,3.81,1015,92,4.79,,46,,2.84,158,0.0,0.0,Clouds
20241201,1733072400,1733092153,1733127248,5.53,3.08,1015,100,5.53,,75,3500.0,3.09,140,0.0,0.0,Mist
20241201,1733076000,1733092153,1733127248,5.12,2.6,1015,93,4.08,,1,,3.07,155,0.0,0.0,Clear
20241201,1733079600,1733092153,1733127248,4.6,1.3,1015,100,4.6,,1,4000.0,4.12,140,0.0,0.0,Mist
20241201,1733083200,1733092153,1733127248,4.89,1.66,1015,100,4.89,,20,5000.0,4.12,140,0.0,0.0,Mist
20241201,1733086800,1733092153,1733127248,5.55,3.1,1014,100,5.55,,75,5000.0,3.09,140,0.0,0.0,Mist
20241201,1733090400,1733092153,1733127248,6.07,3.73,1015,100,6.07,,75,7000.0,3.09,130,0.0,0.0,Clouds
20241201,1733094000,1733092153,1733127248,6.07,4.56,1015,100,6.07,,75,7000.0,2.06,150,0.0,0.0,Clouds
20241202,1733097600,1733092153,1733127248,7.86,6.24,1015,100,7.86,,40,8000.0,2.57,160,0.0,0.0,Clouds
20241202,1733101200,1733092153,1733127248,9.53,8.6,1015,93,8.46,,40,8000.0,2.06,170,0.14,0.0,Rain
20241202,1733104800,1733092153,1733127248,10.96,10.54,1015,93,9.87,,40,8000.0,3.09,200,0.58,0.0,Rain
20241202,1733108400,1733092153,1733127248,12.47,12.07,1015,88,10.54,,75,6000.0,4.12,210,0.0,0.0,Clouds
20241202,1733112000,1733092153,1733127248,12.28,11.86,1014,88,10.35,,75,6000.0,3.6,180,0.23,0.0,Rain
20241202,1733115600,1733092153,1733127248,12.15,11.41,1014,76,8.05,,40,6000.0,5.66,280,0.0,0.0,Clouds
20241202,1733119200,1733092153,1733127248,11.71,10.74,1015,69,6.22,,40,6000.0,5.14,260,0.0,0.0,Haze
20241202,1733122800,1733092153,1733127248,10.58,9.81,1015,81,7.46,,38,7000.0,4.63,270,0.0,0.0,Clouds
20241202,1733126400,1733092153,1733127248,8.68,5.88,1016,81,5.61,,38,7000.0,5.14,260,0.0,0.0,Clouds
20241202,1733130000,1733092153,1733127248,7.22,5.48,1017,81,4.18,,0,10000.0,2.57,270,0.0,0.0,Clear
20241202,1733133600,1733092153,1733127248,5.42,2.95,1018,87,3.43,,0,10000.0,3.09,260,0.0,0.0,Clear
20241202,1733137200,1733092153,1733127248,4.43,0.81,1019,87,2.46,,0,10000.0,4.63,340,0.0,0.0,Clear
20241202,1733140800,1733092153,1733127248,3.44,0.21,1019,70,-1.33,,0,,3.58,303,0.0,0.0,Clear
20241202,1733144400,1733092153,1733127248,2.98,-0.36,1020,70,-1.72,,1,,3.6,308,0.0,0.0,Clear
20241202,1733148000,1733092153,1733127248,1.81,-1.79,1021,69,-2.89,,0,10000.0,3.6,310,0.0,0.0,Clear
20241202,1733151600,1733178609,1733213639,1.04,-1.86,1022,69,-3.54,,0,10000.0,2.57,310,0.0,0.0,Clear
20241202,1733155200,1733178609,1733213639,0.32,-2.71,1022,69,-4.16,,0,10000.0,2.57,310,0.0,0.0,Clear
20241202,1733158800,1733178609,1733213639,-0.58,-4.7,1022,69,-4.99,,0,10000.0,3.6,310,0.0,0.0,Clear
20241202,1733162400,1733178609,1733213639,-1.1,-4.9,1023,69,-5.5,,0,10000.0,3.09,310,0.0,0.0,Clear
20241202,1733166000,1733178609,1733213639,-1.47,-6.18,1023,69,-5.85,,0,10000.0,4.12,330,0.0,0.0,Clear
20241202,1733169600,1733178609,1733213639,-1.95,-5.93,1023,64,-7.19,,0,10000.0,3.09,330,0.0,0.0,Clear
20241202,1733173200,1733178609,1733213639,-2.09,-6.1,1023,59,-8.25,,0,10000.0,3.09,330,0.0,0.0,Clear
20241202,1733176800,1733178609,1733213639,-2.47,-6.55,1024,63,-7.87,,0,10000.0,3.09,310,0.0,0.0,Clear
20241202,1733180400,1733178609,1733213639,-2.33,-5.25,1025,64,-7.55,,0,10000.0,2.06,320,0.0,0.0,Clear
20241203,1733184000,1733178609,1733213639,-1.59,-5.93,1025,55,-8.58,,0,10000.0,3.6,320,0.0,0.0,Clear
20241203,1733187600,1733178609,1733213639,-0.6,-3.81,1026,51,-8.5,,0,10000.0,2.57,320,0.0,0.0,Clear
20241203,1733191200,1733178609,1733213639,1.39,-0.91,1025,47,-7.72,,0,10000.0,2.06,290,0.0,0.0,Clear
20241203,1733194800,1733178609,1733213639,2.59,-0.46,1025,38,-9.16,,0,10000.0,3.09,330,0.0,0.0,Clear
20241203,1733198400,1733178609,1733213639,3.85,0.09,1025,33,-9.75,,0,10000.0,4.63,320,0.0,0.0,Clear
20241203,1733202000,1733178609,1733213639,4.36,0.72,1024,30,-10.42,,0,10000.0,4.63,320,0.0,0.0,Clear
20241203,1733205600,1733178609,1733213639,4.37,1.33,1024,33,-9.34,,0,10000.0,3.6,300,0.0,0.0,Clear
20241203,1733209200,1733178609,1733213639,3.97,1.2,1024,35,-8.99,,0,10000.0,3.09,320,0.0,0.0,Clear
20241203,1733212800,1733178609,1733213639,2.45,-0.19,1024,41,-8.41,,0,10000.0,2.57,310,0.0,0.0,Clear
20241203,1733216400,1733178609,1733213639,1.53,-1.28,1024,44,-8.36,,0,10000.0,2.57,250,0.0,0.0,Clear
20241203,1733220000,1733178609,1733213639,0.69,-1.72,1024,48,-8.06,,0,10000.0,2.06,280,0.0,0.0,Clear
20241203,1733223600,1733178609,1733213639,1.4,1.4,1024,48,-7.47,,75,10000.0,1.03,270,0.0,0.0,Clouds
20241203,1733227200,1733178609,1733213639,0.65,0.65,1024,51,-7.39,,75,10000.0,1.03,250,0.0,0.0,Clouds
20241203,1733230800,1733178609,1733213639,1.33,-0.3,1024,56,-5.75,,100,10000.0,1.54,280,0.0,0.0,Clouds
20241203,1733234400,1733178609,1733213639,0.83,-0.87,1024,57,-5.96,,100,10000.0,1.54,330,0.0,0.0,Clouds
20241203,1733238000,1733265063,1733300032,0.79,-1.61,1024,68,-3.93,,100,10000.0,2.06,190,0.0,0.0,Clouds
20241203,1733241600,1733265063,1733300032,-0.43,-0.43,1024,76,-3.71,,30,,1.11,94,0.0,0.0,Clouds
20241203,1733245200,1733265063,1733300032,0.26,-1.52,1024,76,-3.07,,40,10000.0,1.54,330,0.0,0.0,Clouds
20241203,1733248800,1733265063,1733300032,-0.44,-3.04,1024,93,-1.32,,20,10000.0,2.06,320,0.0,0.0,Clouds
20241203,1733252400,1733265063,1733300032,-0.99,-0.99,1024,86,-2.8,,0,10000.0,0.51,10,0.0,0.0,Clear
20241203,1733256000,1733265063,1733300032,-1.51,-1.51,1024,93,-2.38,,0,10000.0,1.03,290,0.0,0.0,Clear
20241203,1733259600,1733265063,1733300032,-2.12,-2.12,1024,100,-2.12,,0,10000.0,1.03,350,0.0,0.0,Clear
20241203,1733263200,1733265063,1733300032,-1.85,-4.15,1024,83,-4.06,,0,,1.68,349,0.0,0.0,Clear
20241203,1733266800,1733265063,1733300032,-2.07,-2.07,1024,100,-2.07,,0,10000.0,0.51,200,0.0,0.0,Clear
20241204,1733270400,1733265063,1733300032,-0.53,-0.53,1025,86,-2.34,,0,10000.0,0.51,320,0.0,0.0,Clear
20241204,1733274000,1733265063,1733300032,1.32,1.32,1025,44,-8.53,,0,10000.0,0.51,30,0.0,0.0,Clear
20241204,1733277600,1733265063,1733300032,3.98,0.86,1025,38,-8.05,,0,10000.0,3.6,350,0.0,0.0,Clear
20241204,1733281200,1733265063,1733300032,4.88,2.7,1024,36,-7.94,,0,10000.0,2.57,340,0.0,0.0,Clear
20241204,1733284800,1733265063,1733300032,5.5,3.43,1023,36,-7.45,,0,10000.0,2.57,320,0.0,0.0,Clear
20241204,1733288400,1733265063,1733300032,6.53,5.09,1022,36,-6.63,,0,10000.0,2.06,330,0.0,0.0,Clear
20241204,1733292000,1733265063,1733300032,6.64,3.81,1022,42,-4.74,,0,10000.0,4.12,280,0.0,0.0,Clear
20241204,1733295600,1733265063,1733300032,6.37,3.48,1021,49,-3.15,,0,10000.0,4.12,280,0.0,0.0,Clear
20241204,1733299200,1733265063,1733300032,4.06,1.73,1021,56,-3.47,,0,10000.0,2.57,270,0.0,0.0,Clear
20241204,1733302800,1733265063,1733300032,2.61,0.0,1020,60,-3.87,,0,10000.0,2.57,270,0.0,0.0,Clear
20241204,1733306400,1733265063,1733300032,1.89,-0.32,1020,60,-4.47,,0,10000.0,2.06,270,0.0,0.0,Clear
20241204,1733310000,1733265063,1733300032,1.57,-0.02,1021,64,-3.98,,0,10000.0,1.54,270,0.0,0.0,Clear
20241204,1733313600,1733265063,1733300032,-0.19,-2.75,1020,80,-2.87,,0,10000.0,2.06,290,0.0,0.0,Clear
20241204,1733317200,1733265063,1733300032,-0.87,-0.87,1021,86,-2.68,,0,10000.0,1.03,270,0.0,0.0,Clear
20241204,1733320800,1733265063,1733300032,-1.59,-1.59,1021,93,-2.46,,75,10000.0,1.03,320,0.0,0.0,Clouds
20241204,1733324400,1733351516,1733386427,-1.91,-1.91,1020,100,-1.91,,40,10000.0,1.03,290,0.0,0.0,Clouds
20241204,1733328000,1733351516,1733386427,-1.2,-1.2,1020,93,-2.07,,0,10000.0,1.03,320,0.0,0.0,Clear
20241204,1733331600,1733351516,1733386427,-0.99,-0.99,1020,100,-0.99,,20,10000.0,1.03,250,0.0,0.0,Clouds
20241204,1733335200,1733351516,1733386427,-0.74,-3.01,1020,75,-4.17,,9,,1.77,23,0.0,0.0,Clear
20241204,1733338800,1733351516,1733386427,-0.93,-0.93,1019,93,-1.8,,0,10000.0,0.51,360,0.0,0.0,Clear
20241204,1733342400,1733351516,1733386427,-2.41,-2.41,1018,100,-2.41,,0,10000.0,0.51,350,0.0,0.0,Clear
20241204,1733346000,1733351516,1733386427,-2.81,-5.81,1018,100,-2.81,,0,10000.0,2.06,20,0.0,0.0,Clear
20241204,1733349600,1733351516,1733386427,-1.98,-4.08,1018,100,-1.98,,0,10000.0,1.54,290,0.0,0.0,Clear
20241204,1733353200,1733351516,1733386427,-1.97,-1.97,1018,100,-1.97,,0,10000.0,1.03,340,0.0,0.0,Clear
20241205,1733356800,1733351516,1733386427,-0.22,-0.22,1018,86,-2.04,,0,10000.0,0.51,310,0.0,0.0,Clear
20241205,1733360400,1733351516,1733386427,1.16,1.16,1019,68,-3.61,,58,,1.01,232,0.0,0.0,Clouds
20241205,1733364000,1733351516,1733386427,4.86,4.86,1018,36,-7.96,,0,10000.0,1.03,320,0.0,0.0,Clear
20241205,1733367600,1733351516,1733386427,6.14,2.48,1018,39,-6.01,,0,10000.0,5.66,260,0.0,0.0,Clear
20241205,1733371200,1733351516,1733386427,7.22,3.65,1017,39,-5.15,,0,10000.0,6.17,280,0.0,0.0,Clear
20241205,1733374800,1733351516,1733386427,8.21,5.29,1017,46,-2.4,,0,10000.0,5.14,230,0.0,0.0,Clear
20241205,1733378400,1733351516,1733386427,8.45,5.4,1016,53,-0.5,,40,10000.0,5.66,230,0.0,0.0,Clouds
20241205,1733382000,1733351516,1733386427,7.91,5.75,1015,57,-0.06,,49,,3.41,263,0.0,0.0,Clouds
20241205,1733385600,1733351516,1733386427,6.15,2.71,1015,82,3.31,,75,8000.0,5.14,260,0.0,0.0,Rain
20241205,1733389200,1733351516,1733386427,4.86,3.74,1016,91,3.52,,40,10000.0,1.54,290,0.28,0.0,Rain
20241205,1733392800,1733351516,1733386427,4.98,2.42,1016,93,3.94,,0,10000.0,3.09,280,0.0,0.0,Clear
20241205,1733396400,1733351516,1733386427,4.02,1.68,1016,89,2.37,,0,10000.0,2.57,260,0.0,0.0,Clear
20241205,1733400000,1733351516,1733386427,2.07,2.07,1016,97,1.64,,0,10000.0,1.03,260,0.0,0.0,Clear
20241205,1733403600,1733351516,1733386427,1.41,1.41,1017,100,1.41,,0,10000.0,1.03,290,0.0,0.0,Clear
20241205,1733407200,1733351516,1733386427,2.19,-0.49,1017,68,-2.74,,0,10000.0,2.57,260,0.0,0.0,Snow
20241205,1733410800,1733437969,1733472824,1.99,-1.18,1017,76,-1.58,,0,10000.0,3.09,290,0.0,0.0,Snow
20241205,1733414400,1733437969,1733472824,3.23,-0.06,1018,78,-0.2,,0,10000.0,3.6,310,0.0,0.0,Clear
20241205,1733418000,1733437969,1733472824,2.34,0.2,1018,67,-2.79,,0,10000.0,2.06,330,0.0,0.0,Clear
20241205,1733421600,1733437969,1733472824,1.66,-0.59,1019,68,-3.19,,0,9000.0,2.06,300,0.0,0.0,Clear
20241205,1733425200,1733437969,1733472824,1.09,-2.27,1019,63,-4.57,,0,10000.0,3.09,340,0.0,0.0,Clear
20241205,1733428800,1733437969,1733472824,0.14,-3.41,1020,59,-6.14,,0,10000.0,3.09,310,0.0,0.0,Clear
20241205,1733432400,1733437969,1733472824,-0.34,-2.93,1020,69,-4.76,,0,10000.0,2.06,340,0.0,0.0,Clear
20241205,1733436000,1733437969,1733472824,-0.12,-4.14,1020,58,-6.57,,0,10000.0,3.6,330,0.0,0.0,Clear
20241205,1733439600,1733437969,1733472824,-0.82,-3.49,1020,57,-7.44,,0,10000.0,2.06,320,0.0,0.0,Clear
20241206,1733443200,1733437969,1733472824,1.04,-1.86,1021,47,-8.01,,0,10000.0,2.57,320,0.0,0.0,Clear
20241206,1733446800,1733437969,1733472824,2.08,-1.07,1021,43,-8.17,,0,10000.0,3.09,320,0.0,0.0,Clear
20241206,1733450400,1733437969,1733472824,3.91,0.45,1021,39,-7.8,,0,10000.0,4.12,290,0.0,0.0,Clear
20241206,1733454000,1733437969,1733472824,4.51,0.0,1021,39,-7.32,,0,10000.0,6.69,280,0.0,0.0,Clear
20241206,1733457600,1733437969,1733472824,5.1,-0.08,1021,36,-7.77,,0,10000.0,9.26,310,0.0,0.0,Clear
20241206,1733461200,1733437969,1733472824,5.53,0.79,1021,38,-6.8,,0,10000.0,8.23,300,0.0,0.0,Clear
20241206,1733464800,1733437969,1733472824,5.53,1.93,1021,28,-10.28,,20,10000.0,5.14,310,0.0,0.0,Clouds
20241206,1733468400,1733437969,1733472824,4.88,1.64,1021,41,-6.45,,0,10000.0,4.12,310,0.0,0.0,Clear
20241206,1733472000,1733437969,1733472824,3.23,-0.39,1022,47,-6.21,,0,10000.0,4.12,320,0.0,0.0,Clear
20241206,1733475600,1733437969,1733472824,2.24,-1.61,1022,48,-6.78,,0,10000.0,4.12,330,0.0,0.0,Clear
20241206,1733479200,1733437969,1733472824,1.14,-2.96,1023,54,-6.33,,0,10000.0,4.12,310,0.0,0.0,Clear
20241206,1733482800,1733437969,1733472824,0.33,-3.96,1024,58,-6.18,,0,10000.0,4.12,350,0.0,0.0,Clear
20241206,1733486400,1733437969,1733472824,-0.51,-2.4,1024,64,-5.8,,0,10000.0,1.54,270,0.0,0.0,Clear
20241206,1733490000,1733437969,1733472824,-0.16,-3.77,1025,63,-5.65,,0,10000.0,3.09,340,0.0,0.0,Clear
20241206,1733493600,1733437969,1733472824,-1.35,-4.7,1025,65,-6.43,,0,10000.0,2.57,330,0.0,0.0,Clear
20241206,1733497200,1733524420,1733559224,-1.76,-5.18,1025,55,-8.74,,0,10000.0,2.57,350,0.0,0.0,Clear
20241206,1733500800,1733524420,1733559224,-2.16,-4.29,1025,63,-7.57,,0,10000.0,1.54,290,0.0,0.0,Clear
20241206,1733504400,1733524420,1733559224,-2.96,-2.96,1025,68,-7.46,,0,10000.0,1.03,10,0.0,0.0,Clear
20241206,1733508000,1733524420,1733559224,-3.26,-3.26,1026,71,-7.26,,0,10000.0,0.51,250,0.0,0.0,Clear
20241206,1733511600,1733524420,1733559224,-3.61,-3.61,1025,68,-8.09,,0,10000.0,0.51,180,0.0,0.0,Clear
20241206,1733515200,1733524420,1733559224,-4.57,-7.86,1025,77,-7.6,,0,10000.0,2.06,280,0.0,0.0,Clear
20241206,1733518800,1733524420,1733559224,-4.6,-4.6,1025,80,-7.19,,0,10000.0,1.03,30,0.0,0.0,Clear
20241206,1733522400,1733524420,1733559224,-3.97,-3.97,1025,74,-7.47,,20,10000.0,0.51,240,0.0,0.0,Clouds
20241206,1733526000,1733524420,1733559224,-4.28,-4.28,1025,80,-6.88,,0,10000.0,0.51,270,0.0,0.0,Clear
20241207,1733529600,1733524420,1733559224,-2.21,-2.21,1026,69,-6.57,,75,10000.0,1.03,170,0.0,0.0,Clouds
20241207,1733533200,1733524420,1733559224,-0.38,-4.46,1026,49,-8.75,,0,10000.0,3.6,320,0.0,0.0,Clear
20241207,1733536800,1733524420,1733559224,1.72,-2.25,1025,48,-7.21,,0,10000.0,4.12,330,0.0,0.0,Clear
20241207,1733540400,1733524420,1733559224,2.48,-0.97,1025,47,-6.82,,20,10000.0,3.6,330,0.0,0.0,Clouds
20241207,1733544000,1733524420,1733559224,3.05,-0.61,1024,43,-7.38,,20,10000.0,4.12,320,0.0,0.0,Clouds
20241207,1733547600,1733524420,1733559224,3.73,-0.06,1023,40,-7.66,,20,10000.0,4.63,290,0.0,0.0,Clouds
20241207,1733551200,1733524420,1733559224,3.82,-0.45,1023,42,-7.03,,20,10000.0,5.66,270,0.0,0.0,Clouds
20241207,1733554800,1733524420,1733559224,3.01,-1.48,1023,50,-5.67,,75,10000.0,5.66,280,0.0,0.0,Clouds
20241207,1733558400,1733524420,1733559224,1.32,-2.38,1023,56,-5.76,,75,10000.0,3.6,320,0.0,0.0,Clouds
20241207,1733562000,1733524420,1733559224,0.36,-3.55,1024,60,-5.76,,40,10000.0,3.6,280,0.0,0.0,Clouds
20241207,1733565600,1733524420,1733559224,-0.26,-4.69,1024,60,-6.31,,0,10000.0,4.12,280,0.0,0.0,Clear
20241207,1733569200,1733524420,1733559224,-0.8,-4.97,1024,64,-6.08,,0,10000.0,3.6,310,0.0,0.0,Clear
20241207,1733572800,1733524420,1733559224,-1.11,-5.73,1024,62,-6.75,,0,10000.0,4.12,340,0.0,0.0,Clear
20241207,1733576400,1733524420,1733559224,-1.38,-6.07,1025,51,-9.24,,20,10000.0,4.12,320,0.0,0.0,Clouds
20241207,1733580000,1733524420,1733559224,-1.91,-5.88,1025,64,-7.15,,0,10000.0,3.09,340,0.0,0.0,Clear
20241207,1733583600,1733610870,1733645625,-2.22,-6.7,1025,67,-6.92,,0,10000.0,3.6,340,0.0,0.0,Clear
20241207,1733587200,1733610870,1733645625,-2.37,-7.64,1025,67,-7.06,,0,10000.0,4.63,340,0.0,0.0,Clear
20241207,1733590800,1733610870,1733645625,-2.93,-6.57,1025,68,-7.43,,0,10000.0,2.57,330,0.0,0.0,Clear
20241207,1733594400,1733610870,1733645625,-3.17,-3.17,1026,67,-7.84,,0,10000.0,1.03,290,0.0,0.0,Clear
20241207,1733598000,1733610870,1733645625,-3.47,-7.76,1026,50,-11.43,,0,10000.0,3.09,330,0.0,0.0,Clear
20241207,1733601600,1733610870,1733645625,-4.04,-8.91,1026,59,-10.12,,0,10000.0,3.6,330,0.0,0.0,Clear
20241207,1733605200,1733610870,1733645625,-4.52,-6.98,1026,54,-11.56,,0,10000.0,1.54,360,0.0,0.0,Clear
20241207,1733608800,1733610870,1733645625,-4.48,-8.41,1027,68,-8.93,,0,10000.0,2.57,340,0.0,0.0,Clear
20241207,1733612400,1733610870,1733645625,-4.49,-8.42,1028,54,-11.53,,0,10000.0,2.57,20,0.0,0.0,Clear
20241208,1733616000,1733610870,1733645625,-2.99,-6.64,1028,57,-9.5,,0,10000.0,2.57,310,0.0,0.0,Clear
20241208,1733619600,1733610870,1733645625,-1.85,-7.32,1028,47,-10.6,,0,10000.0,5.14,310,0.0,0.0,Clear
20241208,1733623200,1733610870,1733645625,0.54,-3.7,1028,40,-10.25,,0,10000.0,4.12,300,0.0,0.0,Clear
20241208,1733626800,1733610870,1733645625,1.31,-3.07,1028,36,-10.8,,0,10000.0,4.63,320,0.0,0.0,Clear
20241208,1733630400,1733610870,1733645625,2.48,-1.31,1027,29,-12.28,,0,10000.0,4.12,310,0.0,0.0,Clear
20241208,1733634000,1733610870,1733645625,3.35,0.09,1027,28,-11.98,,0,10000.0,3.6,290,0.0,0.0,Clear
20241208,1733637600,1733610870,1733645625,4.02,0.3,1026,24,-13.17,,0,10000.0,4.63,290,0.0,0.0,Clear
20241208,1733641200,1733610870,1733645625,3.72,-0.33,1026,27,-12.1,,0,10000.0,5.14,290,0.0,0.0,Clear
20241208,1733644800,1733610870,1733645625,1.18,-1.69,1026,32,-12.22,,0,10000.0,2.57,260,0.0,0.0,Clear
20241208,1733648400,1733610870,1733645625,0.19,-1.6,1027,29,-14.09,,0,10000.0,1.54,320,0.0,0.0,Clear
20241208,1733652000,1733610870,1733645625,-1.23,-1.23,1027,40,-11.82,,0,10000.0,0.51,170,0.0,0.0,Clear
20241208,1733655600,1733610870,1733645625,-2.3,-2.3,1027,62,-7.89,,0,10000.0,0.51,340,0.0,0.0,Clear
20241208,1733659200,1733610870,1733645625,-2.33,-2.33,1027,64,-7.55,,0,10000.0,1.03,290,0.0,0.0,Clear
20241208,1733662800,1733610870,1733645625,-2.54,-5.49,1027,64,-7.75,,0,10000.0,2.06,300,0.0,0.0,Clear
20241208,1733666400,1733610870,1733645625,-3.29,-7.0,1027,59,-9.4,,0,10000.0,2.57,330,0.0,0.0,Clear
20241208,1733670000,1733697319,1733732028,-3.68,-3.68,1027,63,-9.03,,0,10000.0,1.03,310,0.0,0.0,Clear
20241208,1733673600,1733697319,1733732028,-3.59,-3.59,1027,54,-10.68,,0,10000.0,0.51,320,0.0,0.0,Clear
