datetime,dt,sunrise,sunset,temp,feels_like,pressure,humidity,dew_point,uvi,clouds,visibility,wind_speed,wind_deg,rain,snow,weather
20241208,1733677200,1733697319,1733732028,-4.32,-4.32,1027,66,-9.12,,0,10000.0,1.03,120,0.0,0.0,Clear
20241208,1733680800,1733697319,1733732028,-5.09,-5.09,1028,77,-8.11,,0,10000.0,1.03,180,0.0,0.0,Clear
20241208,1733684400,1733697319,1733732028,-5.37,-8.8,1027,81,-7.81,,0,10000.0,2.06,60,0.0,0.0,Clear
20241208,1733688000,1733697319,1733732028,-5.45,-5.45,1027,83,-7.6,,0,10000.0,1.03,330,0.0,0.0,Clear
20241208,1733691600,1733697319,1733732028,-5.61,-5.61,1027,87,-7.22,,0,10000.0,1.03,280,0.0,0.0,Clear
20241208,1733695200,1733697319,1733732028,-5.08,-5.08,1027,83,-7.24,,0,10000.0,1.03,180,0.0,0.0,Clear
20241208,1733698800,1733697319,1733732028,-6.21,-6.21,1027,81,-8.63,,0,10000.0,1.03,50,0.0,0.0,Clear
20241209,1733702400,1733697319,1733732028,-2.89,-2.89,1027,68,-7.4,,0,10000.0,1.03,170,0.0,0.0,Clear
20241209,1733706000,1733697319,1733732028,-1.33,-1.33,1028,47,-10.11,,0,10000.0,1.03,210,0.0,0.0,Clear
20241209,1733709600,1733697319,1733732028,2.02,-0.17,1027,38,-9.62,,0,10000.0,2.06,140,0.0,0.0,Clear
20241209,1733713200,1733697319,1733732028,3.33,3.33,1026,34,-9.83,,0,10000.0,1.03,70,0.0,0.0,Clear
20241209,1733716800,1733697319,1733732028,4.12,2.89,1025,33,-9.54,,20,10000.0,1.54,60,0.0,0.0,Clouds
20241209,1733720400,1733697319,1733732028,5.37,4.32,1024,39,-6.63,,0,10000.0,1.54,140,0.0,0.0,Clear
20241209,1733724000,1733697319,1733732028,5.6,5.6,1024,42,-5.58,,40,10000.0,1.03,340,0.0,0.0,Clouds
20241209,1733727600,1733697319,1733732028,5.53,3.47,1024,47,-4.33,,40,10000.0,2.57,270,0.0,0.0,Clouds
20241209,1733731200,1733697319,1733732028,4.82,3.1,1025,52,-3.72,,40,10000.0,2.06,330,0.0,0.0,Clouds
20241209,1733734800,1733697319,1733732028,4.41,4.41,1024,58,-2.76,,0,10000.0,0.51,300,0.0,0.0,Clear
20241209,1733738400,1733697319,1733732028,1.05,-0.62,1024,69,-3.53,,0,10000.0,1.54,30,0.0,0.0,Clear
20241209,1733742000,1733697319,1733732028,0.43,0.43,1024,80,-2.31,,0,10000.0,1.03,290,0.0,0.0,Clear
20241209,1733745600,1733697319,1733732028,1.16,-0.49,1024,84,-1.09,,0,10000.0,1.54,320,0.0,0.0,Clear
20241209,1733749200,1733697319,1733732028,0.77,0.77,1024,80,-2.02,,0,10000.0,0.51,300,0.0,0.0,Clear
20241209,1733752800,1733697319,1733732028,-0.48,-0.48,1024,80,-3.15,,0,10000.0,0.51,220,0.0,0.0,Clear
20241209,1733756400,1733783766,1733818433,-2.01,-2.01,1024,93,-2.88,,0,9000.0,1.03,290,0.0,0.0,Clear
20241209,1733760000,1733783766,1733818433,-2.41,-4.57,1025,93,-3.27,,0,9000.0,1.54,340,0.0,0.0,Clear
20241209,1733763600,1733783766,1733818433,-3.96,-3.96,1024,93,-4.81,,0,8000.0,0.51,310,0.0,0.0,Clear
20241209,1733767200,1733783766,1733818433,-4.38,-4.38,1025,93,-5.23,,0,4000.0,1.03,310,0.0,0.0,Fog
20241209,1733770800,1733783766,1733818433,-4.15,-4.15,1025,97,-4.51,,0,5000.0,0.51,300,0.0,0.0,Mist
20241209,1733774400,1733783766,1733818433,-4.69,-4.69,1025,93,-5.54,,0,5000.0,1.03,360,0.0,0.0,Mist
20241209,1733778000,1733783766,1733818433,-4.97,-4.97,1025,97,-5.33,,0,5000.0,0.51,20,0.0,0.0,Mist
20241209,1733781600,1733783766,1733818433,-4.84,-4.84,1026,97,-5.2,,0,5000.0,1.03,200,0.0,0.0,Mist
20241209,1733785200,1733783766,1733818433,-4.07,-4.07,1026,93,-4.92,,0,10000.0,0.51,180,0.0,0.0,Clear
20241210,1733788800,1733783766,1733818433,-2.31,-2.31,1026,97,-2.67,,0,10000.0,0.51,320,0.0,0.0,Clear
20241210,1733792400,1733783766,1733818433,0.12,0.12,1025,75,-3.34,,0,10000.0,1.03,230,0.0,0.0,Clear
20241210,1733796000,1733783766,1733818433,3.29,3.29,1025,50,-5.44,,0,10000.0,1.03,60,0.0,0.0,Clear
20241210,1733799600,1733783766,1733818433,4.67,2.92,1025,40,-6.9,,0,10000.0,2.06,40,0.0,0.0,Clear
20241210,1733803200,1733783766,1733818433,5.63,2.57,1025,41,-5.84,,0,10000.0,4.12,270,0.0,0.0,Clear
20241210,1733806800,1733783766,1733818433,6.64,3.81,1024,41,-5.03,,0,10000.0,4.12,10,0.0,0.0,Clear
20241210,1733810400,1733783766,1733818433,6.68,3.61,1023,43,-4.44,,0,10000.0,4.63,340,0.0,0.0,Clear
20241210,1733814000,1733783766,1733818433,6.26,3.63,1023,42,-5.05,,0,10000.0,3.6,350,0.0,0.0,Clear
20241210,1733817600,1733783766,1733818433,3.63,1.71,1023,45,-6.38,,0,10000.0,2.06,270,0.0,0.0,Clear
20241210,1733821200,1733783766,1733818433,2.13,2.13,1023,52,-5.94,,0,10000.0,1.03,280,0.0,0.0,Clear
20241210,1733824800,1733783766,1733818433,1.79,-0.44,1023,58,-4.95,,0,10000.0,2.06,280,0.0,0.0,Clear
20241210,1733828400,1733783766,1733818433,1.0,-1.91,1024,60,-5.22,,0,10000.0,2.57,290,0.0,0.0,Clear
20241210,1733832000,1733783766,1733818433,1.22,-1.65,1024,65,-4.1,,0,10000.0,2.57,310,0.0,0.0,Clear
20241210,1733835600,1733783766,1733818433,0.6,0.6,1024,70,-3.75,,0,10000.0,1.03,260,0.0,0.0,Clear
20241210,1733839200,1733783766,1733818433,0.31,-1.46,1024,67,-4.51,,0,10000.0,1.54,310,0.0,0.0,Clear
20241210,1733842800,1733870212,1733904841,-0.08,-0.08,1024,65,-5.21,,0,10000.0,1.03,320,0.0,0.0,Clear
20241210,1733846400,1733870212,1733904841,-0.45,-0.45,1024,60,-6.49,,0,10000.0,0.51,300,0.0,0.0,Clear
20241210,1733850000,1733870212,1733904841,-0.65,-0.65,1024,64,-5.94,,0,10000.0,1.03,330,0.0,0.0,Clear
20241210,1733853600,1733870212,1733904841,-0.84,-2.78,1024,72,-4.75,,0,10000.0,1.54,330,0.0,0.0,Clear
20241210,1733857200,1733870212,1733904841,-0.85,-3.52,1023,72,-4.76,,0,10000.0,2.06,310,0.0,0.0,Clear
20241210,1733860800,1733870212,1733904841,-0.48,-3.09,1023,70,-4.73,,0,10000.0,2.06,340,0.0,0.0,Clear
20241210,1733864400,1733870212,1733904841,-0.68,-3.32,1022,74,-4.27,,0,10000.0,2.06,300,0.0,0.0,Clear
20241210,1733868000,1733870212,1733904841,-1.04,-3.74,1023,72,-4.94,,0,10000.0,2.06,330,0.0,0.0,Clear
20241210,1733871600,1733870212,1733904841,-1.23,-1.23,1024,74,-4.8,,0,10000.0,1.03,290,0.0,0.0,Clear
20241211,1733875200,1733870212,1733904841,-0.55,-3.17,1024,72,-4.46,,0,10000.0,2.06,320,0.0,0.0,Clear
20241211,1733878800,1733870212,1733904841,1.01,-1.89,1024,58,-5.61,,0,10000.0,2.57,310,0.0,0.0,Haze
20241211,1733882400,1733870212,1733904841,3.21,-0.08,1025,51,-5.27,,0,10000.0,3.6,320,0.0,0.0,Haze
20241211,1733886000,1733870212,1733904841,4.22,1.5,1023,45,-5.9,,0,10000.0,3.09,310,0.0,0.0,Haze
20241211,1733889600,1733870212,1733904841,5.47,2.37,1022,39,-6.55,,0,10000.0,4.12,360,0.0,0.0,Haze
20241211,1733893200,1733870212,1733904841,6.53,4.66,1022,35,-6.95,,0,10000.0,2.57,320,0.0,0.0,Haze
20241211,1733896800,1733870212,1733904841,6.82,4.32,1022,37,-6.08,,0,10000.0,3.6,310,0.0,0.0,Clear
20241211,1733900400,1733870212,1733904841,6.58,4.34,1022,37,-6.27,,0,10000.0,3.09,300,0.0,0.0,Clear
20241211,1733904000,1733870212,1733904841,5.1,2.96,1022,42,-5.99,,0,10000.0,2.57,310,0.0,0.0,Clear
20241211,1733907600,1733870212,1733904841,3.16,0.23,1022,52,-5.09,,0,10000.0,3.09,290,0.0,0.0,Clear
20241211,1733911200,1733870212,1733904841,1.43,-2.92,1023,50,-6.98,,0,10000.0,4.63,310,0.0,0.0,Clear
20241211,1733914800,1733870212,1733904841,0.23,-3.3,1023,59,-6.06,,0,10000.0,3.09,320,0.0,0.0,Clear
20241211,1733918400,1733870212,1733904841,-0.45,-4.12,1024,57,-7.09,,0,10000.0,3.09,300,0.0,0.0,Clear
20241211,1733922000,1733870212,1733904841,-1.1,-4.4,1025,64,-6.37,,0,10000.0,2.57,310,0.0,0.0,Clear
20241211,1733925600,1733870212,1733904841,-2.09,-6.1,1025,59,-8.25,,0,10000.0,3.09,310,0.0,0.0,Clear
20241211,1733929200,1733956657,1733991250,-2.53,-5.48,1025,59,-8.67,,0,10000.0,2.06,310,0.0,0.0,Clear
20241211,1733932800,1733956657,1733991250,-2.99,-6.02,1025,63,-8.37,,0,10000.0,2.06,310,0.0,0.0,Clear
20241211,1733936400,1733956657,1733991250,-3.93,-3.93,1025,68,-8.4,,0,10000.0,1.03,320,0.0,0.0,Clear
20241211,1733940000,1733956657,1733991250,-4.17,-6.58,1025,71,-8.14,,0,10000.0,1.54,320,0.0,0.0,Clear
20241211,1733943600,1733956657,1733991250,-4.59,-4.59,1025,71,-8.55,,0,10000.0,0.51,110,0.0,0.0,Clear
20241211,1733947200,1733956657,1733991250,-4.98,-8.34,1025,68,-9.42,,0,10000.0,2.06,300,0.0,0.0,Clear
20241211,1733950800,1733956657,1733991250,-5.35,-8.78,1025,71,-9.29,,0,10000.0,2.06,320,0.0,0.0,Clear
20241211,1733954400,1733956657,1733991250,-5.12,-5.12,1026,77,-8.14,,0,10000.0,1.03,40,0.0,0.0,Clear
20241211,1733958000,1733956657,1733991250,-5.22,-5.22,1027,79,-7.94,,0,10000.0,1.03,290,0.0,0.0,Clear
20241212,1733961600,1733956657,1733991250,-3.23,-3.23,1027,69,-7.56,,0,10000.0,0.51,170,0.0,0.0,Clear
20241212,1733965200,1733956657,1733991250,-1.49,-4.86,1027,51,-9.34,,0,10000.0,2.57,300,0.0,0.0,Clear
20241212,1733968800,1733956657,1733991250,0.99,0.99,1027,39,-10.17,,0,10000.0,1.03,60,0.0,0.0,Clear
20241212,1733972400,1733956657,1733991250,2.39,0.26,1026,30,-11.98,,0,10000.0,2.06,290,0.0,0.0,Clear
20241212,1733976000,1733956657,1733991250,3.42,0.97,1025,22,-14.58,,0,10000.0,2.57,330,0.0,0.0,Clear
20241212,1733979600,1733956657,1733991250,4.17,0.77,1025,24,-13.05,,0,10000.0,4.12,300,0.0,0.0,Clear
20241212,1733983200,1733956657,1733991250,3.91,0.77,1024,25,-12.8,,0,10000.0,3.6,300,0.0,0.0,Clear
20241212,1733986800,1733956657,1733991250,3.49,-0.07,1025,25,-13.13,,0,10000.0,4.12,340,0.0,0.0,Clear
20241212,1733990400,1733956657,1733991250,2.03,-0.16,1024,32,-11.54,,0,10000.0,2.06,350,0.0,0.0,Clear
20241212,1733994000,1733956657,1733991250,1.1,-0.56,1025,37,-10.67,,0,10000.0,1.54,290,0.0,0.0,Clear
20241212,1733997600,1733956657,1733991250,0.8,-1.6,1025,37,-10.91,,0,10000.0,2.06,290,0.0,0.0,Clear
20241212,1734001200,1733956657,1733991250,0.47,0.47,1025,43,-9.49,,0,10000.0,1.03,290,0.0,0.0,Clear
20241212,1734004800,1733956657,1733991250,0.3,-1.47,1025,46,-8.86,,0,10000.0,1.54,10,0.0,0.0,Clear
20241212,1734008400,1733956657,1733991250,-0.37,-0.37,1024,49,-8.74,,0,10000.0,0.51,320,0.0,0.0,Clear
20241212,1734012000,1733956657,1733991250,-0.97,-4.75,1025,59,-7.18,,0,10000.0,3.09,330,0.0,0.0,Clear
20241212,1734015600,1734043101,1734077661,-1.09,-4.39,1025,55,-8.1,,0,10000.0,2.57,330,0.0,0.0,Clear
20241212,1734019200,1734043101,1734077661,-1.39,-4.15,1025,50,-9.47,,0,10000.0,2.06,290,0.0,0.0,Clear
20241212,1734022800,1734043101,1734077661,-1.62,-4.42,1025,52,-9.24,,0,10000.0,2.06,330,0.0,0.0,Clear
20241212,1734026400,1734043101,1734077661,-1.9,-1.9,1025,59,-8.07,,0,10000.0,1.03,160,0.0,0.0,Clear
20241212,1734030000,1734043101,1734077661,-1.72,-1.72,1024,50,-9.78,,75,10000.0,0.51,240,0.0,0.0,Clouds
20241212,1734033600,1734043101,1734077661,-2.1,-2.1,1023,64,-7.33,,0,10000.0,1.03,10,0.0,0.0,Clear
20241212,1734037200,1734043101,1734077661,-1.92,-1.92,1022,62,-7.52,,0,10000.0,1.03,30,0.0,0.0,Clear
20241212,1734040800,1734043101,1734077661,-1.76,-1.76,1022,59,-7.94,,0,10000.0,1.03,350,0.0,0.0,Clear
20241212,1734044400,1734043101,1734077661,-1.72,-4.54,1022,64,-6.97,,75,10000.0,2.06,310,0.0,0.0,Clouds
20241213,1734048000,1734043101,1734077661,-0.84,-0.84,1023,53,-8.29,,75,10000.0,1.03,300,0.0,0.0,Clouds
20241213,1734051600,1734043101,1734077661,0.24,-1.54,1023,45,-9.16,,75,10000.0,1.54,340,0.0,0.0,Clouds
20241213,1734055200,1734043101,1734077661,2.38,0.25,1023,38,-9.33,,75,10000.0,2.06,310,0.0,0.0,Clouds
20241213,1734058800,1734043101,1734077661,2.54,-1.24,1022,33,-10.79,,75,10000.0,4.12,320,0.0,0.0,Clouds
20241213,1734062400,1734043101,1734077661,2.8,-1.49,1021,31,-11.29,,75,10000.0,5.14,340,0.0,0.0,Clouds
20241213,1734066000,1734043101,1734077661,3.57,-0.77,1021,32,-10.32,,0,10000.0,5.66,310,0.0,0.0,Clear
20241213,1734069600,1734043101,1734077661,3.97,-0.26,1020,30,-10.73,,0,10000.0,5.66,320,0.0,0.0,Clear
20241213,1734073200,1734043101,1734077661,3.8,-0.23,1021,29,-11.24,,0,10000.0,5.14,310,0.0,0.0,Clear
20241213,1734076800,1734043101,1734077661,2.6,-0.45,1022,28,-12.57,,40,10000.0,3.09,310,0.0,0.0,Clouds
20241213,1734080400,1734043101,1734077661,1.47,-2.56,1022,32,-11.99,,0,10000.0,4.12,310,0.0,0.0,Clear
20241213,1734084000,1734043101,1734077661,0.61,-3.61,1023,36,-11.37,,0,10000.0,4.12,300,0.0,0.0,Clear
20241213,1734087600,1734043101,1734077661,-0.25,-5.01,1024,41,-10.64,,0,10000.0,4.63,310,0.0,0.0,Clear
20241213,1734091200,1734043101,1734077661,-0.74,-3.97,1024,51,-8.63,,0,10000.0,2.57,330,0.0,0.0,Clear
20241213,1734094800,1734043101,1734077661,-1.14,-5.77,1024,50,-9.23,,0,10000.0,4.12,350,0.0,0.0,Clear
20241213,1734098400,1734043101,1734077661,-2.03,-5.5,1025,53,-9.41,,0,10000.0,2.57,320,0.0,0.0,Clear
20241213,1734102000,1734129543,1734164075,-2.25,-5.76,1025,53,-9.62,,0,10000.0,2.57,260,0.0,0.0,Clear
20241213,1734105600,1734129543,1734164075,-2.74,-6.35,1025,53,-10.09,,0,10000.0,2.57,290,0.0,0.0,Clear
20241213,1734109200,1734129543,1734164075,-3.46,-6.57,1025,55,-10.35,,0,10000.0,2.06,340,0.0,0.0,Clear
20241213,1734112800,1734129543,1734164075,-3.94,-8.32,1026,55,-10.81,,0,10000.0,3.09,260,0.0,0.0,Clear
20241213,1734116400,1734129543,1734164075,-4.42,-6.87,1026,61,-10.1,,0,10000.0,1.54,280,0.0,0.0,Clear
20241213,1734120000,1734129543,1734164075,-4.82,-7.32,1026,61,-10.49,,0,10000.0,1.54,300,0.0,0.0,Clear
20241213,1734123600,1734129543,1734164075,-5.06,-7.6,1026,64,-10.18,,0,10000.0,1.54,270,0.0,0.0,Clear
20241213,1734127200,1734129543,1734164075,-5.01,-8.38,1027,66,-9.78,,0,10000.0,2.06,270,0.0,0.0,Clear
20241213,1734130800,1734129543,1734164075,-4.63,-9.15,1027,61,-10.3,,0,10000.0,3.09,300,0.0,0.0,Clear
20241214,1734134400,1734129543,1734164075,-3.5,-8.26,1028,53,-10.81,,0,10000.0,3.6,300,0.0,0.0,Clear
20241214,1734138000,1734129543,1734164075,-2.04,-6.48,1028,46,-11.02,,0,10000.0,3.6,320,0.0,0.0,Clear
20241214,1734141600,1734129543,1734164075,0.27,-4.03,1028,41,-10.19,,0,10000.0,4.12,300,0.0,0.0,Clear
20241214,1734145200,1734129543,1734164075,0.74,-2.69,1027,37,-10.96,,0,10000.0,3.09,320,0.0,0.0,Clear
20241214,1734148800,1734129543,1734164075,1.19,-2.54,1026,38,-10.3,,0,10000.0,3.6,330,0.0,0.0,Clear
20241214,1734152400,1734129543,1734164075,2.1,-2.36,1025,37,-9.86,,0,10000.0,5.14,300,0.0,0.0,Clear
20241214,1734156000,1734129543,1734164075,2.13,-1.74,1025,38,-9.54,,0,10000.0,4.12,330,0.0,0.0,Clear
20241214,1734159600,1734129543,1734164075,2.24,-1.61,1024,40,-8.87,,0,10000.0,4.12,260,0.0,0.0,Clear
20241214,1734163200,1734129543,1734164075,0.68,-2.76,1024,44,-9.06,,0,10000.0,3.09,260,0.0,0.0,Clear
20241214,1734166800,1734129543,1734164075,-0.36,-2.95,1024,47,-9.2,,0,10000.0,2.06,290,0.0,0.0,Clear
20241214,1734170400,1734129543,1734164075,-1.46,-1.46,1025,55,-8.45,,0,10000.0,1.03,260,0.0,0.0,Clear
20241214,1734174000,1734129543,1734164075,-2.54,-2.54,1024,64,-7.75,,0,10000.0,0.51,180,0.0,0.0,Clear
20241214,1734177600,1734129543,1734164075,-1.51,-1.51,1024,68,-6.06,,40,10000.0,0.51,190,0.0,0.0,Clouds
20241214,1734181200,1734129543,1734164075,-1.81,-1.81,1024,63,-7.23,,40,10000.0,0.51,110,0.0,0.0,Clouds
20241214,1734184800,1734129543,1734164075,-2.37,-2.37,1024,74,-5.91,,75,10000.0,0.51,340,0.0,0.0,Clouds
20241214,1734188400,1734215983,1734250490,-2.15,-2.15,1024,77,-5.24,,75,10000.0,0.51,310,0.0,0.0,Clouds
20241214,1734192000,1734215983,1734250490,-2.44,-2.44,1023,75,-5.83,,75,10000.0,0.51,80,0.0,0.0,Clouds
20241214,1734195600,1734215983,1734250490,-2.41,-5.34,1022,73,-6.11,,75,10000.0,2.06,200,0.0,0.0,Clouds
20241214,1734199200,1734215983,1734250490,-2.37,-6.43,1022,73,-6.07,,75,10000.0,3.09,190,0.0,0.0,Clouds
20241214,1734202800,1734215983,1734250490,-1.74,-3.81,1021,77,-4.84,,75,10000.0,1.54,180,0.0,0.0,Clouds
20241214,1734206400,1734215983,1734250490,-1.92,-4.77,1021,80,-4.56,,75,10000.0,2.06,220,0.0,0.0,Clouds
20241214,1734210000,1734215983,1734250490,-2.48,-4.65,1021,87,-4.13,,0,10000.0,1.54,260,0.0,0.0,Clear
20241214,1734213600,1734215983,1734250490,-1.75,-1.75,1021,90,-3.01,,0,10000.0,1.03,320,0.0,0.0,Clear
20241214,1734217200,1734215983,1734250490,-2.77,-2.77,1021,87,-4.42,,0,10000.0,0.51,110,0.0,0.0,Clear
20241215,1734220800,1734215983,1734250490,-0.64,-3.28,1021,81,-3.16,,0,10000.0,2.06,160,0.0,0.0,Clear
20241215,1734224400,1734215983,1734250490,1.02,1.02,1022,55,-6.22,,75,10000.0,1.03,50,0.0,0.0,Clouds
20241215,1734228000,1734215983,1734250490,3.43,0.55,1022,54,-4.42,,0,10000.0,3.09,360,0.0,0.0,Snow
20241215,1734231600,1734215983,1734250490,4.07,1.74,1021,58,-3.05,,0,10000.0,2.57,310,0.0,0.0,Clear
20241215,1734235200,1734215983,1734250490,4.55,0.96,1020,50,-4.4,,0,10000.0,4.63,290,0.0,0.0,Clear
20241215,1734238800,1734215983,1734250490,5.11,0.58,1019,44,-5.44,,0,10000.0,7.2,300,0.0,0.0,Clear
20241215,1734242400,1734215983,1734250490,4.86,0.45,1020,40,-6.75,,0,10000.0,6.69,310,0.0,0.0,Clear
20241215,1734246000,1734215983,1734250490,4.28,-0.3,1020,37,-8.11,,0,10000.0,6.69,330,0.0,0.0,Clear
20241215,1734249600,1734215983,1734250490,2.5,-2.35,1021,36,-9.85,,0,10000.0,6.17,290,0.0,0.0,Clear
20241215,1734253200,1734215983,1734250490,1.57,-2.08,1021,41,-9.13,,0,10000.0,3.6,280,0.0,0.0,Clear
20241215,1734256800,1734215983,1734250490,0.12,-2.39,1022,43,-9.77,,0,10000.0,2.06,270,0.0,0.0,Clear
20241215,1734260400,1734215983,1734250490,-0.08,-4.8,1023,39,-11.04,,0,10000.0,4.63,330,0.0,0.0,Clear
20241215,1734264000,1734215983,1734250490,-0.59,-5.74,1023,41,-10.96,,0,10000.0,5.14,360,0.0,0.0,Clear
20241215,1734267600,1734215983,1734250490,-1.64,-6.39,1024,50,-9.71,,0,10000.0,4.12,340,0.0,0.0,Clear
20241215,1734271200,1734215983,1734250490,-2.64,-6.23,1024,40,-13.12,,0,10000.0,2.57,330,0.0,0.0,Clear
20241215,1734274800,1734302422,1734336907,-3.55,-3.55,1024,50,-11.5,,0,10000.0,0.51,90,0.0,0.0,Clear
20241215,1734278400,1734302422,1734336907,-3.59,-3.59,1023,58,-9.88,,0,10000.0,1.03,170,0.0,0.0,Clear
20241215,1734282000,1734302422,1734336907,-4.2,-4.2,1023,74,-7.7,,0,10000.0,1.03,160,0.0,0.0,Clear
20241215,1734285600,1734302422,1734336907,-4.56,-4.56,1023,77,-7.59,,0,10000.0,1.03,340,0.0,0.0,Clear
20241215,1734289200,1734302422,1734336907,-5.07,-5.07,1023,75,-8.39,,0,10000.0,0.51,330,0.0,0.0,Clear
20241215,1734292800,1734302422,1734336907,-5.58,-5.58,1023,81,-8.01,,0,10000.0,1.03,330,0.0,0.0,Clear
20241215,1734296400,1734302422,1734336907,-5.76,-5.76,1023,68,-10.17,,0,10000.0,1.03,180,0.0,0.0,Clear
20241215,1734300000,1734302422,1734336907,-4.66,-4.66,1023,85,-6.55,,0,10000.0,1.03,10,0.0,0.0,Clear
20241215,1734303600,1734302422,1734336907,-5.43,-5.43,1023,83,-7.58,,0,10000.0,1.03,180,0.0,0.0,Clear
20241216,1734307200,1734302422,1734336907,-2.44,-4.61,1024,78,-5.37,,0,10000.0,1.54,190,0.0,0.0,Clear
20241216,1734310800,1734302422,1734336907,-0.51,-0.51,1024,55,-7.55,,20,10000.0,1.03,200,0.0,0.0,Clouds
20241216,1734314400,1734302422,1734336907,2.99,2.99,1023,38,-8.84,,0,10000.0,1.03,270,0.0,0.0,Clear
20241216,1734318000,1734302422,1734336907,3.37,2.03,1023,40,-7.95,,75,10000.0,1.54,200,0.0,0.0,Clouds
20241216,1734321600,1734302422,1734336907,3.45,0.57,1022,51,-5.08,,75,10000.0,3.09,320,0.0,0.0,Clouds
20241216,1734325200,1734302422,1734336907,3.52,1.08,1021,52,-4.79,,100,10000.0,2.57,280,0.18,0.0,Snow
20241216,1734328800,1734302422,1734336907,3.4,0.15,1021,70,-1.36,,75,10000.0,3.6,360,0.22,0.0,Rain
20241216,1734332400,1734302422,1734336907,3.23,1.24,1021,93,2.21,,75,10000.0,2.06,40,0.11,0.0,Snow
20241216,1734336000,1734302422,1734336907,2.22,0.72,1021,93,1.21,,75,10000.0,1.54,10,0.0,0.0,Snow
20241216,1734339600,1734302422,1734336907,0.93,0.93,1021,86,-1.01,,75,8000.0,0.51,220,0.0,0.0,Mist
20241216,1734343200,1734302422,1734336907,-0.08,-0.08,1022,86,-1.9,,75,9000.0,0.51,20,0.0,0.0,Mist
20241216,1734346800,1734302422,1734336907,-1.5,-4.72,1023,89,-2.89,,7,,2.43,348,0.0,0.0,Clear
